id,throughput_mbps,latency_ms,jitter_ms,packet_loss_pct,avg_packet_size_B,burst_ratio,flow_duration_s,signal_strength_dBm,packets_per_second,retransmission_rate,traffic_class
3899,0.0038,93.9725,11.0884,1.7415,56.5249,0.1055,8.1906,-82.1186,11.9218,1.0,IoT_Sensor
3900,0.1336,8.5777,1.2591,0.1248,181.4015,0.2701,81.1908,-71.6537,7.0482,0.161,VoIP
3901,2.1429,29.4134,2.1494,0.5216,812.3287,0.6869,1450.2169,-71.89,15.2797,0.1026,Video_Conferencing
3902,0.0888,9.0903,1.2858,0.254,148.931,0.3448,112.1751,-77.2239,27.6641,0.1316,VoIP
3903,0.0483,14.1367,0.1871,0.3851,127.3033,0.3316,124.3918,-73.1577,32.201,0.1391,VoIP
3904,4.6874,34.0575,1.3998,0.1653,775.2696,0.7362,1823.8138,-65.2575,71.7405,0.1715,Video_Conferencing
3905,3.4997,16.0091,1.9874,0.2395,305.4027,0.5484,535.945,-70.5049,27.7667,0.0282,Online_Gaming
3906,11.1906,31.3782,6.016,1.1953,968.6843,0.2648,37.4843,-67.2628,120.6258,0.3973,Web_Browsing
3907,2.9375,24.9401,1.5792,0.5481,881.4047,0.6908,2590.9492,-66.6891,66.5099,0.1977,Video_Conferencing
3908,0.0,96.9136,7.8509,3.1063,83.2053,0.1032,4.2266,-90.7037,6.299,0.8968,IoT_Sensor
3909,3.5343,30.1905,2.0025,0.439,567.9826,0.5721,1512.176,-70.228,40.8905,0.2702,Video_Conferencing
3910,71.3414,18.9139,1.6006,0.6572,1274.3945,0.7766,206.378,-74.9747,1867.9652,0.1729,Video_Streaming
3911,4.6135,17.6481,2.6044,0.0701,962.5476,0.6158,2007.9165,-69.3421,67.9798,0.2592,Video_Conferencing
3912,0.0104,134.8867,12.5393,2.0174,67.9932,0.1242,7.2545,-76.8128,10.367,1.0,IoT_Sensor
3913,0.1084,12.555,0.9476,0.0695,149.0823,0.2268,94.1017,-78.7219,8.67,0.0238,VoIP
3914,63.1723,17.7888,3.3861,0.1457,1431.0744,0.8512,28.409,-73.6295,42.6574,0.0,File_Transfer
3915,4.5908,36.3248,5.8574,1.0475,745.3566,0.4084,29.9359,-71.969,39.0467,0.5544,Web_Browsing
3916,4.6275,29.8214,2.912,0.4001,996.9492,0.5876,1583.6437,-72.5218,11.7969,0.2281,Video_Conferencing
3917,0.0085,63.2599,11.0105,2.8589,47.24,0.0566,12.3983,-80.1661,14.7006,1.0,IoT_Sensor
3918,50.765,27.4537,5.0917,0.0818,1532.6331,0.8911,82.3977,-75.1094,105.3883,0.0,File_Transfer
3919,83.7085,17.1168,2.0474,0.3828,1412.4697,0.6629,350.7704,-69.9382,2287.8968,0.2062,Video_Streaming
3920,75.0711,19.3866,2.0662,0.3412,1542.1627,0.7257,358.1244,-73.4277,457.965,0.3258,Video_Streaming
3921,3.2765,29.8426,2.3747,0.4505,821.5427,0.518,2231.0778,-66.2648,147.9242,0.2123,Video_Conferencing
3922,0.0854,12.1264,0.8127,0.268,143.1408,0.3399,85.8964,-75.1054,11.4305,0.1289,VoIP
3923,4.3658,26.0496,1.2962,0.4706,744.2974,0.6407,2407.9051,-67.9146,39.169,0.0,Video_Conferencing
3924,0.1848,11.123,1.422,0.4574,151.7454,0.3548,122.4411,-70.4203,3.3474,0.0887,VoIP
3925,0.0085,7.8743,11.8048,2.0677,80.303,0.1188,11.3256,-91.8439,11.397,0.9741,IoT_Sensor
3926,78.8576,38.6146,2.7876,0.1238,1429.8266,0.8968,105.2466,-79.7074,950.4666,0.1839,File_Transfer
3927,3.3525,31.8799,1.7011,0.3016,789.9188,0.5466,1770.1774,-77.711,86.1088,0.2357,Video_Conferencing
3928,0.01,93.6152,11.6471,1.5478,77.2444,0.0826,9.9808,-94.4808,17.567,1.0,IoT_Sensor
3929,3.3341,11.2259,1.0386,0.3313,314.2838,0.3636,587.5431,-74.9962,29.0953,0.0838,Online_Gaming
3930,91.4779,23.7185,2.48,0.0846,1493.2949,0.907,53.5693,-72.712,63.448,0.0,File_Transfer
3931,0.0715,11.7862,0.6695,0.159,136.3842,0.3175,147.3338,-61.5509,1.9384,0.1286,VoIP
3932,77.2258,20.5096,3.1338,0.4134,1263.2058,0.7321,260.0391,-74.0714,402.5582,0.2356,Video_Streaming
3933,7.8578,35.4284,8.1034,0.6078,734.8894,0.4038,37.3637,-70.4159,26.727,0.5696,Web_Browsing
3934,4.2761,59.0999,2.0904,0.8767,960.0163,0.3227,32.6539,-75.2257,39.9745,0.4654,Web_Browsing
3935,0.104,17.4405,1.1052,0.182,160.1496,0.2126,109.3617,-71.1208,10.1004,0.4101,VoIP
3936,0.0439,12.0287,1.4524,0.2264,141.9334,0.406,105.4051,-75.0105,3.3795,0.0288,VoIP
3937,3.5029,25.1256,1.7246,0.584,1109.6277,0.5345,1923.3145,-74.0432,42.1346,0.3063,Video_Conferencing
3938,0.2247,11.0935,0.793,0.3134,135.9845,0.3444,123.1657,-69.5923,31.5659,0.1779,VoIP
3939,3.8239,23.9419,1.3956,0.5126,115.8045,0.5031,578.1489,-80.6004,34.7697,0.0,Online_Gaming
3940,88.2907,25.2467,1.8081,0.5023,1390.4116,0.6368,332.3099,-73.3298,2896.1556,0.2723,Video_Streaming
3941,97.5773,19.4829,1.9131,0.8871,1277.4608,0.7071,384.022,-61.9186,1585.4681,0.3345,Video_Streaming
3942,12.9569,39.471,4.8812,2.0849,1068.4061,0.2304,29.8236,-72.7202,11.4193,0.4951,Web_Browsing
3943,90.2316,15.6958,1.187,0.6426,1470.4015,0.7362,299.7787,-69.1953,760.3375,0.2364,Video_Streaming
3944,4.1827,15.9639,1.6669,0.3345,305.5118,0.505,754.1741,-67.7347,26.8567,0.036,Online_Gaming
3945,75.3887,14.7243,4.1393,0.1437,1360.1138,0.9763,61.1071,-68.5095,838.3521,0.0183,File_Transfer
3946,4.6299,15.6503,1.7733,0.4335,771.7203,0.6236,1646.3682,-71.2985,70.334,0.1229,Video_Conferencing
3947,0.0515,12.1842,1.3327,0.0207,161.2153,0.1679,66.3098,-83.9179,28.5389,0.1917,VoIP
3948,0.0138,116.1952,9.1672,1.4673,65.4884,0.1069,7.6838,-77.7853,8.3536,0.9964,IoT_Sensor
3949,0.1776,6.5895,1.1092,0.1446,175.7911,0.3009,165.848,-73.0091,1.1284,0.0,VoIP
3950,5.0554,28.399,2.2498,0.2857,855.1968,0.5618,1414.3423,-74.3198,34.4598,0.0567,Video_Conferencing
3951,4.1486,26.095,2.348,0.0614,994.6213,0.5985,2239.3532,-69.7904,127.8916,0.1726,Video_Conferencing
3952,0.0067,125.2581,8.26,2.4925,80.474,0.1178,14.5737,-74.848,0.7326,0.7676,IoT_Sensor
3953,0.0548,13.5786,0.969,0.1684,148.8122,0.3668,107.4732,-74.0111,6.7711,0.0,VoIP
3954,4.7262,24.2339,2.3369,0.7325,997.7224,0.7806,1768.2446,-70.6143,18.0167,0.0,Video_Conferencing
3955,4.7754,24.9285,1.5502,0.3925,802.0837,0.5386,1553.7081,-66.4286,1.3533,0.1577,Video_Conferencing
3956,58.2455,47.307,3.2254,0.1512,1438.4813,0.9265,61.4512,-63.7147,721.3343,0.0807,File_Transfer
3957,5.1613,25.7131,2.16,0.4939,859.0408,0.6524,1836.5303,-63.3271,13.1715,0.2274,Video_Conferencing
3958,79.3618,35.9556,3.3144,0.1525,1390.4179,0.8783,35.8513,-67.5921,320.5558,0.0306,File_Transfer
3959,0.0127,48.9021,6.2981,2.8981,78.4705,0.0686,11.6584,-90.2827,0.5484,1.0,IoT_Sensor
3960,0.0007,119.0429,12.7532,1.5892,57.1716,0.0926,12.3704,-78.6638,3.3734,1.0,IoT_Sensor
3961,5.0277,20.5229,2.1415,0.2124,990.9552,0.7093,1651.7033,-75.3535,67.711,0.1506,Video_Conferencing
3962,0.0085,95.2596,14.0779,0.6676,61.6304,0.1056,11.1121,-86.9379,17.7395,1.0,IoT_Sensor
3963,83.9957,24.8695,2.3144,0.5032,1456.4917,0.8791,419.4592,-61.8607,137.086,0.2131,Video_Streaming
3964,6.0139,32.5105,7.6552,1.1037,1127.9894,0.4852,34.8835,-71.723,42.2189,0.6159,Web_Browsing
3965,4.0345,17.8601,1.6113,0.5788,170.2172,0.5137,566.8057,-70.8426,19.2044,0.2208,Online_Gaming
3966,4.6723,78.1007,2.9205,1.5017,683.0144,0.3187,44.4289,-66.7868,50.5268,0.5812,Web_Browsing
3967,5.0913,25.6541,4.2522,0.8994,821.3391,0.4707,31.7754,-70.4598,23.0317,0.5397,Web_Browsing
3968,0.0,73.2413,6.206,1.2326,689.5305,0.4078,45.698,-68.709,172.4544,0.6063,Web_Browsing
3969,3.5946,25.7023,2.1145,0.4685,1063.6107,0.6153,2045.732,-68.4319,16.9546,0.1903,Video_Conferencing
3970,111.159,9.0989,1.8057,0.4179,1308.2291,0.7324,278.4203,-74.9123,921.7006,0.3096,Video_Streaming
3971,0.1051,7.5394,1.419,0.4569,206.0808,0.326,95.0924,-70.0648,11.0117,0.2199,VoIP
3972,0.0087,81.07,5.2446,0.7756,78.7797,0.1234,15.0397,-81.2011,6.0543,0.8679,IoT_Sensor
3973,3.6698,23.5144,2.1928,0.3106,829.3144,0.6912,1336.4131,-71.3848,63.5487,0.2877,Video_Conferencing
3974,0.0125,133.8867,10.2466,1.3629,78.3019,0.0737,9.6656,-91.2135,8.8737,0.9868,IoT_Sensor
3975,0.1165,9.7115,0.9024,0.078,179.3488,0.3602,66.1418,-79.6895,3.0274,0.2638,VoIP
3976,2.8877,26.0194,2.1911,0.376,1022.2228,0.6337,1403.1552,-66.6869,47.3208,0.1863,Video_Conferencing
3977,0.0093,77.6266,7.9243,2.1395,83.9207,0.0736,14.0757,-83.9809,18.6035,0.9639,IoT_Sensor
3978,3.9142,27.0666,2.6691,0.5754,886.7557,0.597,1650.4473,-66.5959,62.8945,0.262,Video_Conferencing
3979,4.6588,59.0999,4.4174,1.0103,1177.5522,0.5693,40.9758,-69.1018,32.1769,0.4192,Web_Browsing
3980,0.0076,75.4027,12.8615,1.0527,94.6315,0.1373,8.1982,-70.5834,8.4408,1.0,IoT_Sensor
3981,2.2253,12.9666,1.4389,0.3344,233.8016,0.5076,803.7902,-72.3725,9.748,0.134,Online_Gaming
3982,3.6727,76.5094,4.6873,0.8602,993.585,0.4553,56.8961,-60.8183,15.4524,0.4654,Web_Browsing
3983,5.8635,48.9129,3.1989,2.3168,701.4287,0.2219,39.3074,-59.8804,10.1742,0.4924,Web_Browsing
3984,0.1416,4.9257,0.6446,0.2164,160.3994,0.3174,96.2479,-77.591,14.836,0.1014,VoIP
3985,0.0967,7.7998,0.9193,0.1337,190.5477,0.2142,118.8373,-81.3707,0.7803,0.0016,VoIP
3986,50.3748,42.7323,2.4742,0.1596,1505.7816,0.9586,75.9442,-72.05,1166.1765,0.0025,File_Transfer
3987,55.514,17.8796,3.4916,0.0821,1446.3632,0.8727,58.439,-76.4126,132.3448,0.2489,File_Transfer
3988,77.9444,13.6008,2.0573,0.4639,1351.501,0.6936,301.7424,-64.5242,654.9864,0.2452,Video_Streaming
3989,0.0084,123.2963,17.3399,2.4474,48.5835,0.1407,4.8752,-84.271,1.3637,0.7361,IoT_Sensor
3990,0.0067,95.6516,12.1437,0.8673,52.3838,0.1125,8.4518,-69.5161,19.0763,1.0,IoT_Sensor
3991,8.3,41.8312,7.5619,1.1507,963.5861,0.4333,23.3892,-71.923,54.2696,0.4521,Web_Browsing
3992,46.5602,39.7274,2.5703,0.1104,1482.4652,0.8985,71.0314,-70.0531,1375.9024,0.044,File_Transfer
3993,3.424,36.6617,2.5803,0.5234,959.2492,0.4808,1712.9404,-65.0511,6.1678,0.2917,Video_Conferencing
3994,0.1675,13.6724,1.3634,0.2312,153.444,0.3246,107.6572,-82.7211,0.6514,0.0993,VoIP
3995,3.2982,32.4258,5.9381,0.0,516.4782,0.3711,43.3557,-72.1699,185.9188,0.5188,Web_Browsing
3996,0.0114,116.4746,10.1066,2.3428,46.497,0.1162,11.3848,-92.824,5.1601,0.8679,IoT_Sensor
3997,3.4167,13.3195,1.7855,0.3413,223.3074,0.6174,561.1557,-68.061,7.3509,0.2672,Online_Gaming
3998,0.0761,18.2607,0.8034,0.1469,157.3538,0.3234,95.4116,-77.2645,0.0636,0.2291,VoIP
3999,0.112,7.6147,0.8759,0.3143,154.6195,0.3014,175.7138,-73.7727,8.564,0.0,VoIP
4000,1.6524,12.5489,1.6548,0.2147,221.5149,0.5101,700.3241,-69.524,1.7903,0.0703,Online_Gaming
4001,106.9217,13.6149,2.0233,0.5169,1542.3559,0.759,269.0025,-67.443,923.5781,0.3083,Video_Streaming
4002,0.0021,75.2333,12.4305,0.8499,54.2317,0.123,9.1338,-85.3573,2.1304,0.8483,IoT_Sensor
4003,0.014,99.32,10.3985,3.9066,63.4647,0.1034,9.6154,-93.7124,1.9123,1.0,IoT_Sensor
4004,0.1324,11.9389,0.993,0.1218,134.4599,0.3585,119.531,-72.5889,20.3552,0.0,VoIP
4005,2.9188,16.4305,1.5619,0.2289,270.7996,0.4966,645.516,-75.4155,8.9101,0.1125,Online_Gaming
4006,0.0736,7.7712,1.0171,0.2155,181.0636,0.3277,135.2777,-72.0514,3.9933,0.1903,VoIP
4007,4.5487,33.6487,1.7331,0.5674,740.2682,0.8075,2092.4296,-67.4495,5.1392,0.125,Video_Conferencing
4008,0.0,72.332,10.1855,0.7106,81.6984,0.0943,3.477,-88.576,9.4658,1.0,IoT_Sensor
4009,0.0109,118.2984,10.3441,1.4615,34.9313,0.1253,5.9541,-76.3421,9.8878,0.8453,IoT_Sensor
4010,0.0059,105.7555,12.7556,0.9762,74.0503,0.0953,7.9108,-81.6908,8.5696,1.0,IoT_Sensor
4011,77.9271,24.1188,1.9434,0.3846,1703.1762,0.5128,326.7557,-65.4587,578.9188,0.2156,Video_Streaming
4012,4.5217,17.4914,2.1737,0.203,718.5235,0.5638,2061.441,-74.2647,33.7405,0.0483,Video_Conferencing
4013,64.2673,9.9923,1.9157,0.9546,1325.9484,0.635,366.5655,-73.4229,433.9941,0.373,Video_Streaming
4014,4.0493,19.1322,2.3632,0.3814,927.7022,0.5903,1408.466,-70.9204,51.3025,0.1145,Video_Conferencing
4015,1.6478,11.8019,0.8323,0.2876,334.452,0.5635,551.9531,-68.999,19.0418,0.091,Online_Gaming
4016,2.9525,17.3785,1.397,0.2192,234.8839,0.5928,445.1012,-64.7067,50.8542,0.1137,Online_Gaming
4017,2.7513,46.3684,6.3924,1.9368,870.7248,0.323,28.449,-72.5557,63.9051,0.4163,Web_Browsing
4018,0.0077,82.7435,10.1799,3.7256,63.5222,0.0835,7.7227,-94.0172,0.8747,0.9945,IoT_Sensor
4019,0.0895,9.2978,0.4097,0.1956,163.5255,0.3293,104.5833,-80.9594,9.5232,0.1351,VoIP
4020,0.0562,11.8428,1.2448,0.0,165.2582,0.3174,126.0587,-80.5719,22.4896,0.0306,VoIP
4021,4.344,32.0123,1.5688,0.5171,738.9433,0.578,2264.9984,-71.4319,10.0232,0.3811,Video_Conferencing
4022,2.5633,25.5618,1.87,0.2312,873.9201,0.656,1400.9274,-65.3854,0.4514,0.0968,Video_Conferencing
4023,2.8578,12.4178,1.0986,0.387,191.4467,0.3061,648.3539,-68.5272,50.4958,0.0527,Online_Gaming
4024,0.0544,5.4311,1.1577,0.1534,168.8348,0.2932,96.0869,-76.0941,18.8551,0.0,VoIP
4025,0.0026,123.6617,5.639,4.4215,35.9381,0.0822,10.708,-81.8288,5.0362,0.7863,IoT_Sensor
4026,6.8048,31.9473,3.7126,1.33,459.3066,0.3302,13.2398,-75.6332,45.1941,0.5359,Web_Browsing
4027,81.2384,25.3818,3.2846,0.1179,1543.7766,0.9092,86.2014,-63.6981,45.9023,0.0766,File_Transfer
4028,61.4194,15.226,2.5496,0.6324,1328.7946,0.5632,305.8556,-69.8915,353.4627,0.2485,Video_Streaming
4029,2.4334,20.3938,1.5413,0.428,177.9963,0.593,520.6679,-67.1099,33.1053,0.0914,Online_Gaming
4030,0.143,11.2126,0.3369,0.1616,134.2901,0.1899,71.8868,-74.9429,14.0732,0.1107,VoIP
4031,3.7387,53.1392,4.1608,1.215,842.895,0.656,18.0802,-65.1701,98.9681,0.457,Web_Browsing
4032,0.0626,7.2888,0.5077,0.3617,135.6046,0.3172,110.5813,-77.9176,13.1008,0.1775,VoIP
4033,3.1648,9.0926,1.5133,0.0891,209.566,0.4263,437.2809,-69.7248,48.6869,0.1477,Online_Gaming
4034,89.5655,27.3601,3.4048,0.4928,1379.3554,0.9422,323.3131,-64.3429,172.4683,0.3882,Video_Streaming
4035,63.7204,28.0224,3.1405,0.0,1501.5827,0.8346,56.0141,-68.3336,240.3545,0.0,File_Transfer
4036,82.8881,12.7885,1.3688,0.1839,1245.2167,0.7445,200.6776,-69.4365,583.2392,0.1258,Video_Streaming
4037,78.1174,18.9797,2.0313,0.317,1373.3603,0.8511,359.3439,-62.3369,74.4606,0.1518,Video_Streaming
4038,0.0126,66.2086,9.4974,0.7426,62.9765,0.1369,9.0001,-91.8667,12.8082,1.0,IoT_Sensor
4039,0.1859,14.415,1.3114,0.0301,146.516,0.3756,204.8766,-73.4664,6.6276,0.2826,VoIP
4040,0.1283,11.074,1.3608,0.1414,148.1691,0.2771,100.5103,-68.915,2.7213,0.0017,VoIP
4041,0.0299,6.3752,0.9735,0.2233,183.3592,0.3049,174.3213,-67.8928,18.4552,0.2925,VoIP
4042,2.6142,16.403,1.4052,0.2834,669.1729,0.6976,1543.5475,-71.9531,2.5421,0.1952,Video_Conferencing
4043,5.9483,51.4483,0.0,0.5182,616.3325,0.4385,19.7088,-79.0989,78.5641,0.3994,Web_Browsing
4044,24.5609,46.7372,3.2831,0.0398,1557.8443,0.8235,71.851,-69.3619,1214.0181,0.0438,File_Transfer
4045,3.9028,12.7219,1.822,0.2372,259.4434,0.4878,607.2802,-65.7978,147.6315,0.0977,Online_Gaming
4046,2.4608,20.0541,1.7462,0.3047,197.5109,0.2274,593.2217,-65.7902,28.0556,0.1873,Online_Gaming
4047,84.7366,21.8227,2.2339,0.3036,1393.9908,0.7705,413.3628,-69.1563,281.5336,0.3376,Video_Streaming
4048,0.1103,11.3629,0.6431,0.0,153.1606,0.327,136.9375,-74.4398,2.374,0.0,VoIP
4049,87.4413,14.5326,1.6919,0.7162,1298.024,0.6347,246.3746,-75.2421,24.5751,0.3162,Video_Streaming
4050,68.3435,20.6538,2.3205,0.9214,1381.0754,0.7092,338.5292,-74.974,1250.8992,0.201,Video_Streaming
4051,1.3396,16.117,1.5969,0.3138,220.9023,0.6422,612.2887,-72.1232,28.6016,0.3138,Online_Gaming
4052,6.278,25.578,2.2141,0.2583,796.1843,0.5484,2248.7523,-63.054,33.7028,0.2768,Video_Conferencing
4053,10.0358,35.1398,4.8864,1.1948,798.951,0.4147,43.773,-68.4366,25.1312,0.4366,Web_Browsing
4054,19.9487,35.5789,1.9817,0.0827,1503.4413,0.9461,24.356,-64.7112,1267.4066,0.0,File_Transfer
4055,4.8933,17.9827,1.5746,0.5072,843.5677,0.6293,1659.1409,-68.2226,41.8722,0.3008,Video_Conferencing
4056,0.1002,14.5096,1.1403,0.0,166.0746,0.272,112.3112,-85.1437,6.7171,0.0893,VoIP
4057,5.1968,30.5966,5.2346,1.9233,1211.1122,0.2407,35.2445,-69.9026,94.7621,0.3907,Web_Browsing
4058,78.5751,11.9006,1.9474,1.0625,1430.558,0.6623,320.1749,-72.0031,650.9444,0.4122,Video_Streaming
4059,3.7844,27.546,1.6563,0.2981,775.6996,0.6438,1737.8807,-63.2487,3.4429,0.2293,Video_Conferencing
4060,48.4911,34.0127,2.7055,0.0773,1456.6555,0.8833,24.8964,-71.8191,85.7706,0.0,File_Transfer
4061,45.2236,14.4339,3.1309,0.0864,1468.7292,0.9512,72.0781,-63.2249,563.226,0.0,File_Transfer
4062,0.1102,9.3527,0.8497,0.2706,185.0531,0.383,87.0148,-71.4393,5.0723,0.0499,VoIP
4063,0.0877,4.9103,1.2107,0.2215,175.3471,0.1561,133.1577,-85.2978,3.1934,0.1085,VoIP
4064,5.7865,32.9348,2.5538,0.097,1232.8814,0.5484,1941.8865,-67.1767,6.7608,0.2858,Video_Conferencing
4065,0.0718,16.419,0.5911,0.0779,160.4052,0.32,88.3964,-72.0031,0.4334,0.173,VoIP
4066,3.5182,20.1916,1.5279,0.3206,181.8534,0.6107,858.3604,-68.7265,159.3212,0.2225,Online_Gaming
4067,89.6017,24.1557,3.4917,0.0819,1486.6398,0.8716,44.064,-65.2078,1547.1123,0.0,File_Transfer
4068,3.5211,9.3639,1.7968,0.1274,188.3426,0.6644,739.1367,-67.7294,6.624,0.169,Online_Gaming
4069,3.075,22.643,1.4001,0.4468,854.1923,0.5924,1801.1674,-62.2882,200.4063,0.129,Video_Conferencing
4070,3.7148,27.1583,1.6861,0.4506,1145.6949,0.5372,1963.9381,-68.8046,8.4233,0.1936,Video_Conferencing
4071,41.6058,30.6591,2.9797,0.012,1426.3609,0.9342,70.3849,-70.4458,86.5512,0.0,File_Transfer
4072,5.9411,32.8043,2.4687,0.4598,800.1692,0.4859,1677.3011,-73.1541,53.1625,0.2399,Video_Conferencing
4073,73.088,26.2098,1.9964,0.4257,1314.7307,0.4997,252.7799,-68.1032,543.0654,0.1741,Video_Streaming
4074,30.4882,37.1088,1.3073,0.1753,1533.9817,0.9189,71.2403,-70.8814,541.5367,0.035,File_Transfer
4075,4.6596,29.5585,1.7718,0.2064,1111.2939,0.7334,2011.8208,-71.0499,113.3697,0.199,Video_Conferencing
4076,3.0341,21.1393,1.5849,0.3043,826.2239,0.5438,1752.961,-63.7037,35.2762,0.1541,Video_Conferencing
4077,76.9184,24.8365,1.6328,0.1453,1320.4321,0.4581,271.74,-68.2143,87.3773,0.178,Video_Streaming
4078,2.5003,21.854,1.2283,0.3671,215.6806,0.3199,899.7385,-70.1466,29.0501,0.066,Online_Gaming
4079,4.0819,9.0733,2.5053,0.5098,808.098,0.7361,1686.1072,-77.406,6.9282,0.2031,Video_Conferencing
4080,58.3929,22.0987,2.11,0.1395,1393.7545,0.884,45.9277,-65.4038,442.9716,0.0562,File_Transfer
4081,0.0329,5.8539,1.4921,0.0,166.1105,0.3019,95.2557,-74.0691,25.0651,0.1311,VoIP
4082,47.9524,15.3173,3.7425,0.0591,1594.9026,0.8145,99.2172,-69.0032,280.885,0.0,File_Transfer
4083,3.6787,24.9589,2.2318,0.7295,1028.2393,0.565,2313.8615,-71.2078,40.0059,0.2179,Video_Conferencing
4084,1.8483,18.8156,1.4759,0.3545,118.7788,0.5762,609.4362,-67.1507,1.9476,0.0,Online_Gaming
4085,0.0126,112.8621,10.6085,2.1496,55.8609,0.0747,7.9266,-82.8282,25.6206,0.8466,IoT_Sensor
4086,106.1122,25.7875,2.5389,0.4623,1352.5487,0.5656,261.539,-71.0982,630.0089,0.2892,Video_Streaming
4087,0.0038,72.9595,8.2481,0.5642,44.7396,0.0851,9.3117,-73.5568,0.5391,0.9982,IoT_Sensor
4088,0.1156,10.0473,1.3147,0.1874,154.9424,0.3101,58.9942,-76.2534,5.3196,0.0374,VoIP
4089,0.0191,60.9957,14.868,3.2788,61.922,0.0761,13.0901,-81.8758,0.7192,0.9613,IoT_Sensor
4090,0.0021,119.8043,6.0997,1.8608,55.7436,0.1108,7.6844,-75.12,4.7725,1.0,IoT_Sensor
4091,2.4725,20.1194,1.136,0.2455,188.1547,0.4575,411.5903,-65.8785,11.7885,0.2329,Online_Gaming
4092,9.7738,64.0834,7.6391,1.0729,595.1573,0.1819,26.6175,-72.0303,35.7868,0.5511,Web_Browsing
4093,0.0819,12.1256,1.1275,0.0939,167.2562,0.2794,178.0831,-73.8898,1.834,0.0,VoIP
4094,2.3151,15.0118,1.3109,0.1985,207.5789,0.4837,551.3023,-71.1505,51.8618,0.136,Online_Gaming
4095,82.6053,25.9681,2.0439,0.5605,1506.4312,0.8383,280.7194,-73.866,4481.3246,0.1837,Video_Streaming
4096,35.8272,46.0789,3.4303,0.051,1437.4703,0.8244,68.6212,-66.3011,377.057,0.0,File_Transfer
4097,4.0225,55.7165,7.0884,1.7924,853.0375,0.5394,43.2622,-78.6677,42.4556,0.5128,Web_Browsing
4098,4.7862,21.2477,2.2193,0.4119,773.3283,0.5211,1075.9292,-72.9979,185.5581,0.3094,Video_Conferencing
4099,0.0,161.954,15.8843,3.244,33.527,0.1078,7.9322,-83.8148,9.0885,1.0,IoT_Sensor
4100,0.0129,72.4207,9.9333,3.5059,74.2316,0.0997,10.7051,-82.8188,13.6006,0.9783,IoT_Sensor
4101,0.0157,9.906,0.861,0.0117,144.244,0.2702,117.8089,-74.4601,3.5745,0.1049,VoIP
4102,2.2299,41.2712,4.149,1.0559,770.9859,0.3799,16.6283,-75.2635,137.2497,0.5631,Web_Browsing
4103,0.0134,101.2144,9.9446,1.9154,55.6374,0.1063,10.0589,-78.0219,11.5274,0.746,IoT_Sensor
4104,0.0077,80.9199,18.549,2.1358,55.6198,0.0891,7.394,-72.6453,12.568,1.0,IoT_Sensor
4105,0.0133,84.6502,10.6793,2.5821,92.2417,0.0904,11.908,-72.7592,3.6248,1.0,IoT_Sensor
4106,3.7081,46.2151,5.0632,0.945,900.8187,0.4243,32.8058,-65.5842,89.5737,0.2994,Web_Browsing
4107,40.1025,31.3487,1.4241,0.0201,1385.9264,0.8543,77.296,-70.5884,1013.0102,0.1179,File_Transfer
4108,0.0153,128.3423,9.8184,3.3342,77.9024,0.108,13.0958,-76.2532,16.6137,0.8502,IoT_Sensor
4109,0.0137,43.8618,10.0483,0.1778,40.6371,0.0966,7.5927,-97.3258,0.2778,1.0,IoT_Sensor
4110,0.0135,58.7546,16.7585,0.7848,48.1696,0.0685,10.3695,-95.0879,20.3119,0.9659,IoT_Sensor
4111,0.0118,108.6531,3.4641,2.8718,59.7702,0.0913,8.2913,-74.4649,1.5613,1.0,IoT_Sensor
4112,75.5862,21.8802,1.7533,0.732,1477.2211,0.6254,395.5637,-63.2891,1579.0752,0.3992,Video_Streaming
4113,0.0113,92.0098,7.9446,3.0938,96.0833,0.0955,8.7804,-83.7266,4.821,0.8263,IoT_Sensor
4114,5.5976,20.2641,3.9338,0.4898,586.6669,0.5081,2559.1851,-69.7421,20.9583,0.1896,Video_Conferencing
4115,106.9495,29.5253,1.312,0.1307,1380.4378,0.6301,385.7003,-72.5523,367.8114,0.0,Video_Streaming
4116,63.7185,31.948,1.7122,0.139,1453.4088,0.902,58.3091,-69.7192,2444.6194,0.1101,File_Transfer
4117,0.0148,55.3839,8.5333,1.7304,77.043,0.0933,13.0794,-83.1415,29.6158,1.0,IoT_Sensor
4118,0.0124,113.0529,14.0397,1.6377,70.4106,0.0784,3.5748,-84.0766,33.0318,0.8783,IoT_Sensor
4119,3.0448,18.9018,2.2805,0.3466,222.4849,0.6423,583.1389,-79.3364,51.8606,0.1373,Online_Gaming
4120,0.0749,6.7224,0.902,0.4679,121.8939,0.2801,137.4025,-69.3027,1.7721,0.0,VoIP
4121,9.7756,30.2528,2.6615,0.8647,714.0924,0.44,35.1553,-69.7963,107.1184,0.7212,Web_Browsing
4122,0.0055,10.7576,0.6529,0.1182,158.8826,0.3601,163.4521,-74.3295,1.2158,0.0464,VoIP
4123,0.0194,59.4266,7.9341,1.1964,65.5399,0.0855,9.0667,-72.7355,3.5399,0.9788,IoT_Sensor
4124,4.3659,27.6691,2.3384,0.4195,985.4478,0.6666,1668.0947,-60.3725,64.9696,0.4864,Video_Conferencing
4125,4.7447,14.4279,2.1456,0.2793,154.1824,0.4974,745.5445,-74.5056,1.5114,0.0498,Online_Gaming
